I,J,X,Y,Zmin,Zbank,slope1,int1,slope2,int2
52,5,52500.000000,5000.000000,47.000000,47.000000,-1.000000,0.000000,1.337995,-4.375281
52,6,52500.000000,6000.000000,47.000000,47.000000,-1.000000,0.000000,1.337995,-4.375281
52,7,52500.000000,7000.000000,47.000000,47.000000,-1.000000,0.000000,1.337995,-4.375281
52,8,52500.000000,8000.000000,47.000000,47.000000,-1.000000,0.000000,1.337995,-4.375281
52,9,52500.000000,9000.000000,47.000000,47.000000,-1.000000,0.000000,1.337995,-4.375281
52,10,52500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
53,0,53500.000000,0.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,1,53500.000000,1000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,2,53500.000000,2000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,3,53500.000000,3000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,4,53500.000000,4000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,5,53500.000000,5000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,6,53500.000000,6000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,7,53500.000000,7000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,8,53500.000000,8000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,9,53500.000000,9000.000000,46.000000,46.000000,-1.000000,0.000000,1.337995,-4.375281
53,10,53500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
54,0,54500.000000,0.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,1,54500.000000,1000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,2,54500.000000,2000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,3,54500.000000,3000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,4,54500.000000,4000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,5,54500.000000,5000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,6,54500.000000,6000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,7,54500.000000,7000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,8,54500.000000,8000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,9,54500.000000,9000.000000,45.000000,45.000000,-1.000000,0.000000,1.337995,-4.375281
54,10,54500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
55,0,55500.000000,0.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,1,55500.000000,1000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,2,55500.000000,2000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,3,55500.000000,3000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,4,55500.000000,4000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,5,55500.000000,5000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,6,55500.000000,6000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,7,55500.000000,7000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,8,55500.000000,8000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,9,55500.000000,9000.000000,44.000000,44.000000,-1.000000,0.000000,1.337995,-4.375281
55,10,55500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
56,0,56500.000000,0.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,1,56500.000000,1000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,2,56500.000000,2000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,3,56500.000000,3000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,4,56500.000000,4000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,5,56500.000000,5000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,6,56500.000000,6000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,7,56500.000000,7000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,8,56500.000000,8000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,9,56500.000000,9000.000000,43.000000,43.000000,-1.000000,0.000000,1.337995,-4.375281
56,10,56500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
57,0,57500.000000,0.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,1,57500.000000,1000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,2,57500.000000,2000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,3,57500.000000,3000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,4,57500.000000,4000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,5,57500.000000,5000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,6,57500.000000,6000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,7,57500.000000,7000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,8,57500.000000,8000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,9,57500.000000,9000.000000,42.000000,42.000000,-1.000000,0.000000,1.337995,-4.375281
57,10,57500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
58,0,58500.000000,0.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,1,58500.000000,1000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,2,58500.000000,2000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,3,58500.000000,3000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,4,58500.000000,4000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,5,58500.000000,5000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,6,58500.000000,6000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,7,58500.000000,7000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,8,58500.000000,8000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,9,58500.000000,9000.000000,41.000000,41.000000,-1.000000,0.000000,1.337995,-4.375281
58,10,58500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
59,0,59500.000000,0.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,1,59500.000000,1000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,2,59500.000000,2000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,3,59500.000000,3000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,4,59500.000000,4000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,5,59500.000000,5000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,6,59500.000000,6000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,7,59500.000000,7000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,8,59500.000000,8000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,9,59500.000000,9000.000000,40.000000,40.000000,-1.000000,0.000000,1.337995,-4.375281
59,10,59500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
60,0,60500.000000,0.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,1,60500.000000,1000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,2,60500.000000,2000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,3,60500.000000,3000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,4,60500.000000,4000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,5,60500.000000,5000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,6,60500.000000,6000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,7,60500.000000,7000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,8,60500.000000,8000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,9,60500.000000,9000.000000,39.000000,39.000000,-1.000000,0.000000,1.337995,-4.375281
60,10,60500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
61,0,61500.000000,0.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,1,61500.000000,1000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,2,61500.000000,2000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,3,61500.000000,3000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,4,61500.000000,4000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,5,61500.000000,5000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,6,61500.000000,6000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,7,61500.000000,7000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,8,61500.000000,8000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,9,61500.000000,9000.000000,38.000000,38.000000,-1.000000,0.000000,1.337995,-4.375281
61,10,61500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
62,0,62500.000000,0.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,1,62500.000000,1000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,2,62500.000000,2000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,3,62500.000000,3000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,4,62500.000000,4000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,5,62500.000000,5000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,6,62500.000000,6000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,7,62500.000000,7000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,8,62500.000000,8000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,9,62500.000000,9000.000000,37.000000,37.000000,-1.000000,0.000000,1.337995,-4.375281
62,10,62500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
63,0,63500.000000,0.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,1,63500.000000,1000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,2,63500.000000,2000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,3,63500.000000,3000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,4,63500.000000,4000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,5,63500.000000,5000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,6,63500.000000,6000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,7,63500.000000,7000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,8,63500.000000,8000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,9,63500.000000,9000.000000,36.000000,36.000000,-1.000000,0.000000,1.337995,-4.375281
63,10,63500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
64,0,64500.000000,0.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,1,64500.000000,1000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,2,64500.000000,2000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,3,64500.000000,3000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,4,64500.000000,4000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,5,64500.000000,5000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,6,64500.000000,6000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,7,64500.000000,7000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,8,64500.000000,8000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,9,64500.000000,9000.000000,35.000000,35.000000,-1.000000,0.000000,1.337995,-4.375281
64,10,64500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
65,0,65500.000000,0.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,1,65500.000000,1000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,2,65500.000000,2000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,3,65500.000000,3000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,4,65500.000000,4000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,5,65500.000000,5000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,6,65500.000000,6000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,7,65500.000000,7000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,8,65500.000000,8000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,9,65500.000000,9000.000000,34.000000,34.000000,-1.000000,0.000000,1.337995,-4.375281
65,10,65500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
66,0,66500.000000,0.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,1,66500.000000,1000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,2,66500.000000,2000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,3,66500.000000,3000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,4,66500.000000,4000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,5,66500.000000,5000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,6,66500.000000,6000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,7,66500.000000,7000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,8,66500.000000,8000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,9,66500.000000,9000.000000,33.000000,33.000000,-1.000000,0.000000,1.337995,-4.375281
66,10,66500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
67,0,67500.000000,0.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,1,67500.000000,1000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,2,67500.000000,2000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,3,67500.000000,3000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,4,67500.000000,4000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,5,67500.000000,5000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,6,67500.000000,6000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,7,67500.000000,7000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,8,67500.000000,8000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,9,67500.000000,9000.000000,32.000000,32.000000,-1.000000,0.000000,1.337995,-4.375281
67,10,67500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
68,0,68500.000000,0.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,1,68500.000000,1000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,2,68500.000000,2000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,3,68500.000000,3000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,4,68500.000000,4000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,5,68500.000000,5000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,6,68500.000000,6000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,7,68500.000000,7000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,8,68500.000000,8000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,9,68500.000000,9000.000000,31.000000,31.000000,-1.000000,0.000000,1.337993,-4.375267
68,10,68500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
69,0,69500.000000,0.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,1,69500.000000,1000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,2,69500.000000,2000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,3,69500.000000,3000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,4,69500.000000,4000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,5,69500.000000,5000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,6,69500.000000,6000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,7,69500.000000,7000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,8,69500.000000,8000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,9,69500.000000,9000.000000,30.000000,30.000000,-1.000000,0.000000,1.337993,-4.375267
69,10,69500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
70,0,70500.000000,0.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,1,70500.000000,1000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,2,70500.000000,2000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,3,70500.000000,3000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,4,70500.000000,4000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,5,70500.000000,5000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,6,70500.000000,6000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,7,70500.000000,7000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,8,70500.000000,8000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,9,70500.000000,9000.000000,29.000000,29.000000,-1.000000,0.000000,1.337993,-4.375267
70,10,70500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
71,0,71500.000000,0.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,1,71500.000000,1000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,2,71500.000000,2000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,3,71500.000000,3000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,4,71500.000000,4000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,5,71500.000000,5000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,6,71500.000000,6000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,7,71500.000000,7000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,8,71500.000000,8000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,9,71500.000000,9000.000000,28.000000,28.000000,-1.000000,0.000000,1.337993,-4.375267
71,10,71500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
72,0,72500.000000,0.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,1,72500.000000,1000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,2,72500.000000,2000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,3,72500.000000,3000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,4,72500.000000,4000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,5,72500.000000,5000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,6,72500.000000,6000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,7,72500.000000,7000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,8,72500.000000,8000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,9,72500.000000,9000.000000,27.000000,27.000000,-1.000000,0.000000,1.337993,-4.375267
72,10,72500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
73,0,73500.000000,0.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,1,73500.000000,1000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,2,73500.000000,2000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,3,73500.000000,3000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,4,73500.000000,4000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,5,73500.000000,5000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,6,73500.000000,6000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,7,73500.000000,7000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,8,73500.000000,8000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,9,73500.000000,9000.000000,26.000000,26.000000,-1.000000,0.000000,1.337993,-4.375267
73,10,73500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
74,0,74500.000000,0.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,1,74500.000000,1000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,2,74500.000000,2000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,3,74500.000000,3000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,4,74500.000000,4000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,5,74500.000000,5000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,6,74500.000000,6000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,7,74500.000000,7000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,8,74500.000000,8000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,9,74500.000000,9000.000000,25.000000,25.000000,-1.000000,0.000000,1.337993,-4.375267
74,10,74500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
75,0,75500.000000,0.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,1,75500.000000,1000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,2,75500.000000,2000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,3,75500.000000,3000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,4,75500.000000,4000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,5,75500.000000,5000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,6,75500.000000,6000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,7,75500.000000,7000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,8,75500.000000,8000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,9,75500.000000,9000.000000,24.000000,24.000000,-1.000000,0.000000,1.337993,-4.375267
75,10,75500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
76,0,76500.000000,0.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,1,76500.000000,1000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,2,76500.000000,2000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,3,76500.000000,3000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,4,76500.000000,4000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,5,76500.000000,5000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,6,76500.000000,6000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,7,76500.000000,7000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,8,76500.000000,8000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,9,76500.000000,9000.000000,23.000000,23.000000,-1.000000,0.000000,1.337993,-4.375267
76,10,76500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
77,0,77500.000000,0.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,1,77500.000000,1000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,2,77500.000000,2000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,3,77500.000000,3000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,4,77500.000000,4000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,5,77500.000000,5000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,6,77500.000000,6000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,7,77500.000000,7000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,8,77500.000000,8000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,9,77500.000000,9000.000000,22.000000,22.000000,-1.000000,0.000000,1.337993,-4.375267
77,10,77500.000000,10000.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000,-9999.000000
78,0,78500.000000,0.000000,21.000000,21.000000,-1.000000,0.000000,1.337993,-4.375267
78,1,78500.000000,1000.000000,21.000000,21.000000,-1.000000,0.000000,1.337993,-4.375267
78,2,78500.000000,2000.000000,21.000000,21.000000,-1.000000,0.000000,1.337993,-4.375267
78,3,78500.000000,3000.000000,21.000000,21.000000,-1.000000,0.000000,1.337993,-4.375267
78,4,78500.000000,4000.000000,21.000000,21.000000,-1.000000,0.000000,1.337993,-4.375267
