X,Y,i,j,WL
37500.000000,8500.000000,37,8,65.529022
37500.000000,9500.000000,37,9,65.528732
38500.000000,500.000000,38,0,64.528847
38500.000000,1500.000000,38,1,64.529129
38500.000000,2500.000000,38,2,64.528595
38500.000000,3500.000000,38,3,64.528702
38500.000000,4500.000000,38,4,64.528450
38500.000000,5500.000000,38,5,64.528633
38500.000000,6500.000000,38,6,64.528732
38500.000000,7500.000000,38,7,64.528687
38500.000000,8500.000000,38,8,64.529152
38500.000000,9500.000000,38,9,64.528816
39500.000000,500.000000,39,0,63.528957
39500.000000,1500.000000,39,1,63.529327
39500.000000,2500.000000,39,2,63.528511
39500.000000,3500.000000,39,3,63.528820
39500.000000,4500.000000,39,4,63.528507
39500.000000,5500.000000,39,5,63.528656
39500.000000,6500.000000,39,6,63.528831
39500.000000,7500.000000,39,7,63.528767
39500.000000,8500.000000,39,8,63.529263
39500.000000,9500.000000,39,9,63.528923
40500.000000,500.000000,40,0,62.529099
40500.000000,1500.000000,40,1,62.529446
40500.000000,2500.000000,40,2,62.528507
40500.000000,3500.000000,40,3,62.528954
40500.000000,4500.000000,40,4,62.528671
40500.000000,5500.000000,40,5,62.528709
40500.000000,6500.000000,40,6,62.528831
40500.000000,7500.000000,40,7,62.528767
40500.000000,8500.000000,40,8,62.529408
40500.000000,9500.000000,40,9,62.528942
41500.000000,500.000000,41,0,61.529213
41500.000000,1500.000000,41,1,61.529617
41500.000000,2500.000000,41,2,61.528637
41500.000000,3500.000000,41,3,61.529034
41500.000000,4500.000000,41,4,61.528801
41500.000000,5500.000000,41,5,61.528683
41500.000000,6500.000000,41,6,61.528728
41500.000000,7500.000000,41,7,61.528885
41500.000000,8500.000000,41,8,61.529408
41500.000000,9500.000000,41,9,61.528992
42500.000000,500.000000,42,0,60.529247
42500.000000,1500.000000,42,1,60.529747
42500.000000,2500.000000,42,2,60.528748
42500.000000,3500.000000,42,3,60.529190
42500.000000,4500.000000,42,4,60.528847
42500.000000,5500.000000,42,5,60.528618
42500.000000,6500.000000,42,6,60.528809
42500.000000,7500.000000,42,7,60.529011
42500.000000,8500.000000,42,8,60.529388
42500.000000,9500.000000,42,9,60.529099
43500.000000,500.000000,43,0,59.529320
43500.000000,1500.000000,43,1,59.529675
43500.000000,2500.000000,43,2,59.528851
43500.000000,3500.000000,43,3,59.529221
43500.000000,4500.000000,43,4,59.529015
